FIPS,State,County,X,Y,POP_Total,Diabetes_count,Diabetes_per,Obesity,Access_Excercise,Physical_Inactivity,PCP_rate,Food_Env_Index,SVI,Urban_Rural
13151,Georgia,Henry County,1091082.441,1221936.754,230300.2,19969,11.4,34.02,80.4,23.1,47.8,7.5,0.4001,Urban
13153,Georgia,Houston County,1150012.808,1117688.327,155808.6,13151,11.16,30.94,80.8,23.78,55,7.1,0.5369,Urban
13155,Georgia,Irwin County,1198918.04,1027877.281,9406.6,668,8.1,21.04,47.8,17.56,32,7,0.8265,Rural
13157,Georgia,Jackson County,1134916.515,1304291.6,70346.4,4623,8.22,25.86,53.2,23.34,58.6,8.3,0.387,Urban
13159,Georgia,Jasper County,1135652.349,1212270.721,14072,1033,8.16,19.74,65.0,16.48,34.2,7.5,0.6063,Urban
13161,Georgia,Jeff Davis County,1255596.036,1058523.507,15051.8,955,7.8,22.1,66.0,15.88,20,6.6,0.8724,Rural
13163,Georgia,Jefferson County,1256171.786,1199257.299,15524.6,1213,8.88,23.06,46.6,18.24,29.6,6.7,0.9819,Rural
13165,Georgia,Jenkins County,1302225.403,1176479.14,8744.2,636,8.48,22.1,43.0,16.9,34.4,6.4,0.8495,Rural
13167,Georgia,Johnson County,1239454.726,1157124.13,9662.2,826,9.16,25.16,50.0,22.2,47.6,6.7,0.9468,Urban
13169,Georgia,Jones County,1151573.414,1181611.119,28646.2,2318,9.14,25.22,66.4,20.6,21.8,7.7,0.2712,Urban
13171,Georgia,Lamar County,1097548.858,1180372.835,18881.2,1263,7.9,21.24,62.8,16.94,36,7.2,0.5837,Urban
13173,Georgia,Lanier County,1227378.725,968358.8725,10464.8,743,9,23.02,37.3,19.28,16.4,7.2,0.6515,Urban
13175,Georgia,Laurens County,1218893.132,1127443.529,47445.8,5059,12.5,34.82,49.6,31.18,86,6.5,0.8692,Urban
13177,Georgia,Lee County,1115419.382,1036903.959,29759.4,2195,9.7,25.44,56.4,17.4,66.6,8.1,0.2925,Urban
13179,Georgia,Liberty County,1361780.107,1076726.915,61978.4,4239,11.3,29.5,71.2,28.28,34.2,5.8,0.8606,Urban
13181,Georgia,Lincoln County,1241432.538,1280516.511,7915,687,8.36,20.66,68.8,18.52,27.6,7.3,0.7323,Urban
13183,Georgia,Long County,1339648.617,1064862.147,19235.8,1083,8.38,20.62,20.4,18.52,40.4,7.5,0.95,Urban
13185,Georgia,Lowndes County,1211163.789,943251.3662,116422.4,10235,12.6,33.3,73.0,26.52,56,6.4,0.8733,Urban
13187,Georgia,Lumpkin County,1089047.823,1347799.341,33013.8,2090,7.34,22.76,86.4,17.94,35.2,8.2,0.4058,Rural
13189,Georgia,Mcduffie County,1243553.429,1245820.702,21398.6,1638,8.84,22.34,70.0,18.8,50.4,7,0.8507,Urban
13191,Georgia,Mcintosh County,1375560.829,1041347.409,14227.6,1475,9.32,21.78,61.4,18.38,15.8,7.4,0.5376,Urban
13193,Georgia,Macon County,1116496.715,1102091.278,13113.2,1197,10.26,22.86,43.4,23.72,7.8,6.1,0.979,Rural
13195,Georgia,Madison County,1167461.434,1307970.612,29622.6,2198,8.42,25.4,17.6,20.26,15.6,8,0.7059,Urban
13197,Georgia,Marion County,1071814.999,1095905.649,8440,665,8.14,22.28,9.2,18.16,14.4,6.4,0.7909,Urban
13199,Georgia,Meriwether County,1047465.29,1170294.889,21104.4,1842,9.24,24.72,33.6,21.38,31,7.1,0.8943,Urban
13201,Georgia,Miller County,1068274.984,962213.1331,5758,402,7.36,20.06,39.0,16.28,34.8,7.6,0.9112,Rural
13205,Georgia,Mitchell County,1118028.341,975040.5711,22081.6,1627,8.6,22.5,56.6,20.42,40,6.3,0.9917,Rural
13207,Georgia,Monroe County,1118726.876,1176047.921,27511.8,2141,8.38,21.34,69.2,19.24,60.4,7.9,0.4717,Urban
13209,Georgia,Montgomery County,1259366.381,1100453.583,9093.6,606,7.72,22.22,22.8,17.38,17.9,7,0.8485,Urban
13211,Georgia,Morgan County,1149571.168,1245032.103,18869.4,1445,8.16,22.44,35.8,18.6,49,7.6,0.246,Urban
13213,Georgia,Murray County,1018911.294,1363530.392,39829.2,3341,10.16,31.24,82.0,21.64,16.6,7.4,0.6922,Urban
13215,Georgia,Muscogee County,1037083.188,1109400.014,195582.8,17858,12.2,34.94,86.2,26.7,105,6.1,0.9497,Urban
13217,Georgia,Newton County,1117382.249,1236773.733,109931.4,9965,11.86,31.26,74.4,25.94,28,6.7,0.7206,Urban
13219,Georgia,Oconee County,1151027.256,1272737.377,39108.4,2313,7.12,22.08,83.0,16.82,129.6,8.8,0.0468,Urban
13221,Georgia,Oglethorpe County,1182710.86,1282146.612,15098.8,1078,7.68,23.04,22.0,19.58,13.6,8.2,0.5948,Urban
13223,Georgia,Paulding County,1019493.25,1265907.639,164268,11220,9.28,31.04,80.8,22.44,15.2,8,0.1661,Urban
13225,Georgia,Peach County,1133468.486,1127832.389,27309.4,2051,9,23.88,70.4,19.82,22.6,6.5,0.9418,Urban
13227,Georgia,Pickens County,1048750.481,1330599.247,32023.6,2910,9.14,24.98,60.2,18.1,41.2,8.3,0.4042,Urban
13229,Georgia,Pierce County,1302309.007,1014963.543,19370.8,1542,9.28,25.7,65.8,20.28,24,7.6,0.4885,Urban
13231,Georgia,Pike County,1074360.616,1179283.593,18575,1307,8.14,22.76,46.4,18.98,21.4,8.7,0.0913,Urban
13233,Georgia,Polk County,989224.3021,1271527.442,42356.8,3329,9.64,27.56,79.8,22.6,28,7.2,0.8444,Urban
13235,Georgia,Pulaski County,1171003.423,1094923.931,11169.8,1028,9.28,23.56,76.8,20.08,66.2,7.1,0.9749,Urban
13237,Georgia,Putnam County,1164434.823,1216682.797,21931,1829,8.14,20.78,63.4,19.34,36.8,7.6,0.7467,Rural
13239,Georgia,Quitman County,1032302.684,1036603.891,2308.4,211,8,19.96,45.8,18.34,17.9,5.7,0.8383,Rural
13241,Georgia,Rabun County,1138683.737,1389143.35,16887.6,1425,7.58,22.06,100.0,17.94,64.8,7.8,0.6222,Rural
13243,Georgia,Randolph County,1058282.459,1027981.069,6909,572,8.34,21.24,33.0,16.58,26,5.3,0.9987,Rural
13245,Georgia,Richmond County,1282819.849,1237590.181,201919.6,19898,12.76,34.38,68.8,27.96,103.2,5.3,0.9631,Urban
13247,Georgia,Rockdale County,1099839.163,1245707.827,90419.2,7035,9.46,31.42,81.4,23.72,71.6,6.8,0.7705,Urban
13249,Georgia,Schley County,1092478.705,1088370.428,5200,350,7.58,19.88,36.8,15.72,18.4,7.6,0.619,Urban
13251,Georgia,Screven County,1335318.349,1176789.814,13982.6,1177,9.16,25.24,51.6,21.5,14,6.3,0.8192,Rural
13253,Georgia,Seminole County,1058244.949,935725.1685,8245,645,7.84,21.4,49.0,17.6,116.4,6.9,0.93,Rural
13255,Georgia,Spalding County,1081737.822,1199158.137,66080.6,5243,9.26,30.54,70.8,24.14,46.2,6.5,0.7731,Urban
13257,Georgia,Stephens County,1153423.385,1354138.051,25941.6,2019,8.56,23.46,84.4,19.34,67.2,7.4,0.7537,Urban
13259,Georgia,Stewart County,1046643.494,1062076.282,6239.8,427,8.42,19,4.2,16.14,36.5,6,0.9637,Rural
13261,Georgia,Sumter County,1106655.278,1065071.709,29755,2849,11.64,26.14,68.6,22.62,68.6,5.9,0.936,Urban
13263,Georgia,Talbot County,1066361.408,1134167.661,6206,560,8.2,20.78,6.6,16.56,32.2,6.5,0.8962,Rural
13265,Georgia,Taliaferro County,1205964.13,1249909.645,1585.6,142,8.22,19.04,37.0,16.2,80.3,2.6,0.8017,Rural
13267,Georgia,Tattnall County,1305712.571,1092823.631,25293.6,2004,9.68,22.26,38.4,21.64,26.4,7.2,0.9036,Rural
13269,Georgia,Taylor County,1094442.998,1121507.842,8101.4,655,8.38,21.7,40.2,17.78,46.5,6.5,0.9319,Rural
13271,Georgia,Telfair County,1225504.006,1068331.624,15894.2,1529,10.5,24.92,40.0,19.54,22.6,5.9,0.8711,Rural
13273,Georgia,Terrell County,1087754.095,1033206.976,8672.2,630,8.02,20.26,38.8,18.18,17.9,6.3,0.9831,Urban
13275,Georgia,Thomas County,1149153.54,938437.0275,44659.6,3614,9.2,25.7,54.8,23.52,94.4,6.1,0.8861,Urban
13277,Georgia,Tift County,1177578.936,1008758.602,40672,3179,9.96,28.5,73.6,27.26,85,7,0.8978,Urban
13279,Georgia,Toombs County,1279101,1097466.725,26977,2012,9.12,26.52,72.8,23.06,94.2,6.6,0.9688,Urban
13281,Georgia,Towns County,1108099.219,1389069.294,11806.6,1042,7.3,20.82,100.0,16.64,78.2,8.3,0.2849,Rural
13283,Georgia,Treutlen County,1252655.898,1125410.716,6781.8,463,7.88,21.8,44.3,19.5,45.9,5.9,0.9717,Rural
13285,Georgia,Troup County,1016197.213,1165749.052,69992.2,5286,9.4,30.76,77.6,23.38,53.2,6.8,0.9383,Urban
13287,Georgia,Turner County,1164606.542,1036137.608,7954,646,9.36,22.04,12.0,18.22,15.4,6.4,0.9548,Rural
13289,Georgia,Twiggs County,1169114.232,1143614.233,8151.2,714,8.48,19.98,13.6,18.28,13.2,7.2,0.5579,Urban
13291,Georgia,Union County,1086530.75,1376942.086,24051.4,2013,6.86,22.56,97.2,18.4,74.4,8.3,0.6031,Rural
13293,Georgia,Upson County,1085492.191,1156919.191,26306.4,1884,7.9,21.28,64.0,22.96,58,6.5,0.7078,Urban
13295,Georgia,Walker County,969740.2733,1351864.506,69224.4,6951,11.04,27.1,59.0,25.7,19,6.9,0.6948,Urban
13297,Georgia,Walton County,1124773.134,1263220.213,93351,7092,9.16,29.48,61.0,23.66,28.4,7.6,0.4173,Urban
13299,Georgia,Ware County,1287458.284,978514.5473,35769.8,2817,9.28,27.22,74.6,22.94,69.6,5.9,0.8838,Urban
13301,Georgia,Warren County,1226878.056,1235056.745,5296.4,479,9.12,20.04,8.0,18.12,56.6,6.6,0.7734,Rural
13303,Georgia,Washington County,1222799.465,1184983.217,20336,1653,9.22,22,32.6,19.22,61,5.8,0.9141,Rural
13305,Georgia,Wayne County,1326934.884,1040349.836,29935.8,2435,9.82,26.22,48.0,20.68,40,6.5,0.8561,Urban
13307,Georgia,Webster County,1073563.458,1061689.581,2603.4,210,7.8,19.42,0.0,15.94,50.6,7.4,0.8752,Rural
13309,Georgia,Wheeler County,1242618.537,1091702.72,7883,539,8.2,21.5,9.0,18.76,15.6,6.7,0.5869,Rural
13311,Georgia,White County,1111168.399,1358919.711,30039.8,2267,7.58,21.02,84.4,16.24,21.2,8.2,0.2893,Rural
13313,Georgia,Whitfield County,998958.9498,1363198.725,104354.8,8880,10.96,30.42,77.6,27.44,54,7.2,0.916,Urban
13315,Georgia,Wilcox County,1178880.849,1066819.615,8702,706,9.14,22.06,13.4,20.04,11.4,7.2,0.7664,Rural
13317,Georgia,Wilkes County,1214993.687,1275513.359,9808.8,898,9.18,20.68,63.4,20,40.8,6,0.7489,Rural
13319,Georgia,Wilkinson County,1190786.057,1161735.547,8973,656,7.84,19.2,11.6,16.88,31.2,6.5,0.7801,Rural
13321,Georgia,Worth County,1145798.959,1015128.398,20359.8,1682,8.96,22.38,51.0,19.92,30.4,7.3,0.7559,Urban
16001,Idaho,Ada County,-1618308.83,2445992.351,469365.8,27392,7.36,25.34,90.0,15.38,94.4,8.2,0.1674,Urban
16003,Idaho,Adams County,-1600824.116,2606264.554,4207.6,375,7.58,23.4,33.4,16.3,28.8,7.2,0.2145,Rural
16005,Idaho,Bannock County,-1315526.595,2298190.743,86677.4,5963,9.22,32.08,77.0,20.44,72.6,7.3,0.6015,Urban
16007,Idaho,Bear Lake County,-1250517.333,2243805.764,6058.2,378,7.02,24.22,53.2,19.14,76,7.7,0.175,Rural
16009,Idaho,Benewah County,-1560876.874,2862097.149,9246,684,7.4,24.64,70.4,19.28,58.4,6.6,0.6123,Rural
16011,Idaho,Bingham County,-1318934.333,2360978.055,46275.4,3358,9.84,32.48,51.0,22.06,33,7.8,0.5095,Urban
16013,Idaho,Blaine County,-1440428.919,2405345.991,22572.6,1169,5.48,17.02,83.6,13.96,102,8.2,0.5134,Urban
16015,Idaho,Boise County,-1565756.099,2496230.167,7588.8,668,7.74,24.78,79.6,17.06,21.2,6,0.0987,Urban
16017,Idaho,Bonner County,-1530866.901,2977706.026,44675.8,3283,6.92,23.18,77.8,17.86,52.8,7.5,0.3431,Urban
16019,Idaho,Bonneville County,-1253354.88,2369251.829,116975.4,7118,8.66,30.08,81.0,19.74,38.8,7.9,0.4348,Urban
16021,Idaho,Boundary County,-1509790.129,3025785.443,12090.4,851,7.22,23.42,82.8,19.4,49.6,7.2,0.3256,Rural
16023,Idaho,Butte County,-1370438.521,2427454.474,2591.4,183,7.12,24.98,50.6,20.48,38.6,7.3,0.3024,Urban
16025,Idaho,Camas County,-1504804.344,2423802.003,1107.4,80,7.22,22.3,5.6,17.04,17.9,3.6,0.3186,Urban
16027,Idaho,Canyon County,-1650938.454,2473078.321,223759.6,16696,10.14,34.38,78.8,23.02,32.6,7.7,0.6429,Urban
16029,Idaho,Caribou County,-1260480.23,2300494.558,7051.8,475,8.2,26.58,44.2,18.42,48.2,8.1,0.1906,Rural
16031,Idaho,Cassia County,-1433911.12,2275829.207,23867.8,1539,8.96,31.72,60.6,22.12,77.8,7.7,0.5827,Urban
16033,Idaho,Clark County,-1294973.596,2477696.174,856.4,50,6.9,20.82,51.6,15.72,17.9,3.3,0.6327,Rural
16035,Idaho,Clearwater County,-1498673.983,2787146.144,8680.6,875,8.86,27.68,53.6,19.62,110.8,7.2,0.6496,Rural
16037,Idaho,Custer County,-1446716.114,2500773.109,4222.4,341,6.88,23.14,56.2,18.42,17.9,6.8,0.3978,Rural
16039,Idaho,Elmore County,-1559756.775,2422444.661,27011.8,1589,8.08,27.04,84.0,20.14,62,6.9,0.7934,Urban
16041,Idaho,Franklin County,-1291542.813,2238870.915,13757.4,705,7.1,27.24,64.4,21.34,39.2,8.6,0.1225,Urban
16043,Idaho,Fremont County,-1227704.072,2460024.667,13104.4,891,8.12,26.76,43.8,20.14,24.4,8,0.6375,Urban
16045,Idaho,Gem County,-1616251.444,2515108.423,17802.4,1437,8.38,32.22,75.4,23.82,59.6,6.8,0.7403,Urban
16047,Idaho,Gooding County,-1516124.315,2369982.182,15260.4,1011,7.94,30,70.0,21.92,30,8.4,0.8456,Rural
16049,Idaho,Idaho County,-1503324.61,2693947.344,16505.6,1371,7.5,28.18,62.6,22.26,72.6,6.7,0.5538,Rural
16051,Idaho,Jefferson County,-1300561.336,2426187.131,29235.2,1497,7.8,30.96,57.8,18.5,22.8,8.3,0.1082,Urban
16053,Idaho,Jerome County,-1478552.006,2330558.936,23925.2,1197,6.98,25.46,73.8,23.16,36.8,7.5,0.67,Urban
16055,Idaho,Kootenai County,-1553057.736,2912013.642,161955.6,11223,7.7,26.76,84.2,18.4,80.6,7.6,0.2562,Urban
16057,Idaho,Latah County,-1574430.532,2819601.844,39920.2,1971,6.8,24.26,78.2,15.58,83,7.6,0.2989,Urban
16059,Idaho,Lemhi County,-1404742.879,2572219.594,7928,640,7,25.38,76.8,18.9,78,6.3,0.5089,Rural
16061,Idaho,Lewis County,-1566828.257,2752156.943,3855.4,357,8.76,26.04,56.6,21.14,31,6.1,0.6397,Rural
16063,Idaho,Lincoln County,-1461857.263,2362908.909,5334.6,307,7.64,24.22,20.0,18.54,19,4.5,0.7034,Urban
16065,Idaho,Madison County,-1249698.799,2413434.563,39543.6,1564,8.28,28.6,79.2,17.3,65.8,6.6,0.3797,Urban
16067,Idaho,Minidoka County,-1425072.336,2339006.382,20885,1594,9.66,28.82,56.4,23.16,25,7.7,0.6868,Urban
16069,Idaho,Nez Perce County,-1589054.798,2767285.286,40465,3393,9.12,29.02,73.6,20.76,69.6,7.8,0.542,Urban
16071,Idaho,Oneida County,-1350023.098,2250492.286,4461.8,311,7.86,24.38,57.8,21.36,44.8,8.1,0.205,Rural
16073,Idaho,Owyhee County,-1633000.401,2349757.837,11733.2,853,8.48,24.78,62.2,19.58,8.6,7.4,0.7597,Urban
16075,Idaho,Payette County,-1645752.337,2515592.415,23702.8,1652,8.1,30.76,67.4,23.22,43,7.5,0.6092,Urban
16077,Idaho,Power County,-1364505.676,2309652.63,7669.2,460,7.86,29.56,69.0,19.24,26,8.2,0.6152,Rural
16079,Idaho,Shoshone County,-1500596.908,2864059.77,12716.6,1102,8.46,29.9,90.4,20.84,39.4,7.1,0.7543,Rural
16081,Idaho,Teton County,-1214429.427,2404900.112,11724.8,558,6.2,19.96,75.2,15.3,41,8.9,0.1308,Urban
16083,Idaho,Twin Falls County,-1518120.984,2300267.587,86001.6,5961,9.02,30.38,75.0,22.94,69.4,8,0.5379,Urban
16085,Idaho,Valley County,-1535250.079,2578283.092,11081.6,728,6.1,19.88,82.2,14.96,150,7.7,0.1143,Rural
16087,Idaho,Washington County,-1636857.869,2564434.367,10201.6,807,7.84,28.68,72.0,22.22,52.8,7.4,0.9125,Rural
17001,Illinois,Adams County,407066.4993,1895954.757,65744.2,5065,8.28,26.14,81.6,19.22,93.4,8.3,0.2829,Urban
17003,Illinois,Alexander County,585384.5874,1592747.724,6022.2,453,7.54,19.3,56.4,15.08,16.6,4.8,0.923,Urban
17005,Illinois,Bond County,563660.606,1781706.611,16618,1086,7.1,20.82,60.0,15.14,62.4,8.1,0.4335,Urban
17007,Illinois,Boone County,587100.1614,2169195.568,53382.8,3222,7.16,24.9,84.2,19.26,54.6,8.5,0.4153,Urban
17009,Illinois,Brown County,444266.0502,1894972.036,6631.6,381,7.08,19.06,51.0,15.04,15,7.8,0.4554,Rural
17011,Illinois,Bureau County,536515.9581,2062504.789,32905.2,2387,7.38,24.12,73.8,19.96,49.2,7.6,0.2721,Urban
17013,Illinois,Calhoun County,456265.5936,1806617.73,4776.8,338,6.78,20.3,36.3,14.5,29.2,8.1,0.0309,Urban
17015,Illinois,Carroll County,498216.9023,2134430.267,14383,1070,6.98,21.84,71.4,16.46,27.6,8.2,0.147,Rural
17017,Illinois,Cass County,486663.0306,1898789.471,12302.6,750,7,19.52,61.8,15.14,23.3,8.5,0.5532,Rural
17019,Illinois,Champaign County,658076.0343,1929652.97,209336.4,12912,8.64,27.98,83.0,18.94,96.2,7.7,0.5605,Urban
17021,Illinois,Christian County,571990.6866,1856313.102,32690.2,2465,7.9,22.66,65.2,17.92,38.4,8.3,0.1808,Urban
17023,Illinois,Clark County,700507.5017,1842630.262,15602,1056,7.22,20.96,61.6,17.6,38.4,8,0.071,Rural
17025,Illinois,Clay County,645848.3698,1772882.142,13217,897,7.18,21.34,53.2,15.48,16.6,7.7,0.3997,Rural
17027,Illinois,Clinton County,566914.4628,1750414.349,37588.4,2585,7.72,24.06,61.0,15.36,36.2,8.7,0.1321,Urban
17029,Illinois,Coles County,661895.1503,1860399.975,51242.2,3480,8.08,24.02,77.6,17.22,73.2,7.2,0.5407,Urban
17031,Illinois,Cook County,673949.122,2121998.073,5170754.4,372249,8.9,27.32,99.0,20.92,95.2,8.3,0.8004,Urban
17033,Illinois,Crawford County,706145.6556,1805972.69,18851,1309,7.5,23.12,59.2,15.06,54.2,8.2,0.4157,Rural
17035,Illinois,Cumberland County,662547.432,1832699.946,10797.8,741,7.3,19.92,1.2,14.84,17.9,8.5,0.0175,Urban
17037,Illinois,Dekalb County,595136.2066,2121599.012,104558.4,5601,7.38,29.32,81.6,18.4,29.4,7.2,0.4952,Urban
17039,Illinois,De Witt County,598457.6664,1928874.849,15788.6,1053,7.06,20.06,76.8,14.68,34.4,8.6,0.0439,Urban
17041,Illinois,Douglas County,659947.2211,1888205.37,19566.4,1253,7.36,20.98,71.6,15.76,29.8,8.6,0.5353,Rural
17043,Illinois,Dupage County,651714.5842,2121473.541,925697.4,56516,7.18,25.36,99.6,17.06,133.8,9.1,0.2199,Urban
17045,Illinois,Edgar County,700766.7686,1881413.157,17254.6,1241,7.22,23.24,50.4,16.18,31.4,7.1,0.2521,Rural
17047,Illinois,Edwards County,686478.8323,1738182.126,6430.4,418,6.68,20.18,45.5,15.38,17.9,8.1,0.2349,Rural
17049,Illinois,Effingham County,634655.7402,1806321.94,34159.8,2193,7.32,22.42,54.0,16.72,80.6,8.5,0.2129,Urban
17051,Illinois,Fayette County,597979.4233,1796862.04,21517.8,1454,7.44,21.92,48.8,15.62,14.8,6.8,0.4726,Rural
17053,Illinois,Ford County,651894.0934,1980498.899,13205.8,833,6.88,20.16,61.8,14.76,72.6,7.9,0.2428,Urban
17055,Illinois,Franklin County,614978.6711,1684849.55,38685.4,2776,7.58,23.46,63.2,17.28,34.6,7.3,0.5471,Rural
17057,Illinois,Fulton County,486639.5911,1954730.872,34704,2311,6.96,21.42,61.4,15.6,34,7.9,0.233,Urban
17059,Illinois,Gallatin County,677192.2035,1663901.039,4994.2,350,6.9,19.62,37.0,14.42,20.2,5,0.4828,Rural
17061,Illinois,Greene County,478664.9749,1828978.597,12996.4,863,7,20.7,56.4,14.34,16.8,8.3,0.0544,Rural
17063,Illinois,Grundy County,629378.0775,2056079.226,50808.4,2959,7.3,24.16,82.0,18,31.4,8.5,0.0799,Urban
17065,Illinois,Hamilton County,647597.6986,1697407.099,8123.6,553,7,20.68,26.6,15.12,44.4,8.1,0.3119,Rural
17067,Illinois,Hancock County,406690.8731,1942552.527,17900.4,1281,7.08,23.66,57.0,17.12,23.2,7.1,0.0891,Urban
17069,Illinois,Hardin County,676299.8136,1636346.6,3921.8,299,6.88,20.02,85.6,15.64,97.2,7.3,0.3049,Rural
17071,Illinois,Henderson County,424357.7475,1989929.64,6710.8,508,6.9,22.46,33.8,16.46,17.9,8.8,0.0271,Urban
17073,Illinois,Henry County,486925.4675,2053562.272,49004.4,3654,7.86,25.96,72.0,18.88,23,8.2,0.1168,Urban
17075,Illinois,Iroquois County,683783.7039,2000118.731,27527.8,1964,7.32,22.98,48.6,16.22,38.6,8,0.3813,Rural
17077,Illinois,Jackson County,576828.9237,1658826.473,57599.6,3777,8.36,22.86,75.4,16.32,133.2,6.3,0.789,Urban
17079,Illinois,Jasper County,672356.5616,1803871.269,9560,647,7.18,20.02,37.0,14.18,12.4,8.3,0.2158,Rural
17081,Illinois,Jefferson County,612410.2235,1719281.61,37875.6,2607,7.6,24.12,56.2,16.4,60.2,7.2,0.7174,Urban
17083,Illinois,Jersey County,483339.2524,1798855.806,21840.4,1487,7.2,23.24,63.8,17.48,41.2,8.5,0.0341,Urban
17085,Illinois,Jo Daviess County,473345.9748,2166201.884,21440.8,1847,7.68,24.26,66.6,15.66,45.6,8.4,0.0894,Rural
17087,Illinois,Johnson County,623193.8246,1625608.774,12606.6,864,7.08,19.64,70.8,15.3,8,7.4,0.2912,Rural
17089,Illinois,Kane County,622754.4192,2128881.735,532802.2,37298,8.82,30.12,95.4,16.4,41,9,0.494,Urban
17091,Illinois,Kankakee County,676918.6931,2043410.479,109618.6,8245,8.86,29.56,80.8,21.54,39,7.8,0.697,Urban
17093,Illinois,Kendall County,625838.4315,2090080.249,127691.2,7536,8.54,27.36,93.2,17.92,35.4,9.3,0.1222,Urban
17095,Illinois,Knox County,483033.4513,2006025.485,50088,4049,8.46,26.2,73.4,17.94,54.6,7.5,0.6423,Urban
17097,Illinois,Lake County,654010.9262,2174576.605,699505.4,41906,7.3,26.42,98.0,18.36,111.8,8.8,0.4663,Urban
17099,Illinois,Lasalle County,590162.3085,2059574.309,109275.8,8252,8.16,27.14,79.6,20.28,38.2,7.9,0.3826,Urban
17101,Illinois,Lawrence County,711664.0176,1774580.005,15891,1075,7.68,20.84,43.4,15.66,25.2,7.5,0.4806,Rural
17103,Illinois,Lee County,552778.5241,2102030.034,34124.6,2300,7.06,23.72,67.6,16.72,72.6,8.2,0.3189,Urban
17105,Illinois,Livingston County,621330.8471,2011196.251,35973.4,2459,7.48,22.52,69.8,18.96,44.6,8.2,0.3806,Urban
17107,Illinois,Logan County,559814.6766,1920479.975,28939.6,1861,7.26,21.9,71.4,15.7,31,7.8,0.1814,Urban
17109,Illinois,Mcdonough County,447283.5743,1950678.021,30150.2,1905,7.6,21.38,71.0,18.1,48.4,6.9,0.4612,Urban
17111,Illinois,Mchenry County,617362.4565,2171718.996,307671.6,20210,7.7,29.74,93.4,18.7,49.4,8.8,0.1152,Urban
17113,Illinois,Mclean County,600536.6534,1964550.582,172061.8,10664,8.26,28.28,82.4,17.9,56.6,7.8,0.2005,Urban
17115,Illinois,Macon County,596210.2982,1893370.841,104817.4,7515,7.86,26.18,83.6,19.94,87,7.2,0.5258,Urban
17117,Illinois,Macoupin County,519056.4953,1820781.153,45232,3213,7.44,23.12,59.4,16.86,23.6,8.1,0.1388,Urban
17119,Illinois,Madison County,523819.1595,1772684.132,264249.8,21581,9.26,33.38,84.4,22.5,45.8,7.4,0.2581,Urban
17121,Illinois,Marion County,609923.9399,1758368.246,37582.4,2847,8.2,22.02,64.4,18.6,35.2,6.9,0.5547,Urban
17123,Illinois,Marshall County,554626.5053,2022155.039,11590,866,7.3,20.1,62.8,15.56,12.6,8.4,0.0681,Urban
17125,Illinois,Mason County,512705.0699,1930207.889,13463.8,943,6.98,20.92,55.6,15.92,23.6,7.3,0.1493,Rural
17127,Illinois,Massac County,640407.0161,1599907.835,14098,1015,7.42,20.14,72.4,16.08,18.4,7.7,0.5856,Urban
17129,Illinois,Menard County,523940.9032,1907108.567,12262.6,819,7.08,20.98,60.4,14.48,37.6,8.9,0.0165,Urban
17131,Illinois,Mercer County,437331.3861,2034116.643,15522.2,1106,7.24,22.5,52.8,15.68,11.4,8,0.0598,Urban
17133,Illinois,Monroe County,504231.2752,1709491.249,34375.2,2356,7.44,24.04,75.4,15.72,36,9,0.0016,Urban
17135,Illinois,Montgomery County,557307.5894,1819917.254,28560.4,1996,7.34,24.46,52.6,18.1,51.2,7.6,0.2505,Rural
17137,Illinois,Morgan County,492355.3568,1870168.118,33821.8,2410,7.6,23.76,68.8,18.4,42.6,7.2,0.5245,Urban
17139,Illinois,Moultrie County,627069.857,1871147.751,14616,895,6.96,19.4,65.4,14.96,28.6,8.9,0.3558,Rural
17141,Illinois,Ogle County,548736.1865,2134979.94,50841.6,3336,7.14,26.22,64.6,19.38,63,8.4,0.3485,Urban
17143,Illinois,Peoria County,521879.7756,1992375.169,181093.8,13776,9.06,32.24,80.4,18.48,126.4,7.2,0.6785,Urban
17145,Illinois,Perry County,575794.9081,1692395.376,21079.2,1450,7.56,20.66,57.8,16.38,49.4,7.1,0.6031,Rural
17147,Illinois,Piatt County,626231.313,1912526.973,16420,1118,7.26,20.86,59.4,15.56,52.4,9.1,0.0035,Urban
17149,Illinois,Pike County,434771.5001,1856389.756,15636.4,1055,7.1,21.06,55.6,15.3,55.2,7.6,0.3784,Rural
17151,Illinois,Pope County,651516.2495,1622562.713,4202.6,348,7.04,19.52,98.0,14.66,17.9,7.2,0.5086,Rural
17153,Illinois,Pulaski County,603557.2288,1597541.312,5425.4,421,7.9,19.9,60.6,15.26,17.9,5.9,0.5271,Rural
17155,Illinois,Putnam County,558179.6092,2041574.532,5706.6,404,6.86,19.8,42.6,14.3,17.2,8.7,0.0162,Urban
17157,Illinois,Randolph County,536299.3657,1686093.491,32056.6,2094,7.06,22.98,66.4,17.46,45.6,8.2,0.4163,Rural
17159,Illinois,Richland County,680968.0111,1771033.702,15722.8,1053,7.14,19.26,67.4,15.22,52.2,8.1,0.3065,Rural
17161,Illinois,Rock Island County,450036.5993,2064222.779,143171,12018,9.32,29.6,87.2,19.78,51.6,7.9,0.6891,Urban
17163,Illinois,St. Clair County,524396.5904,1732291.555,260805.8,20589,9.36,33.94,85.0,26.38,60.2,6.8,0.5544,Urban
